Municipio,Ene-Mar 2013,Abr-Jun 2013,Jul-Sep 2013,Oct-Dic 2013,Ene-Mar 2014,Abr-Jun 2014,Jul-Sep 2014,Oct-Dic 2014,Ene-Mar 2015,Abr-Jun 2015,Jul-Sep 2015,Oct-Dic 2015,Ene-Mar 2016,Abr-Jun 2016,Jul-Sep 2016,Oct-Dic 2016,Ene-Mar 2017,Abr-Jun 2017,Jul-Sep 2017,Oct-Dic 2017,Ene-Mar 2018,Abr-Jun 2018,Jul-Sep 2018,Oct-Dic 2018,Ene-Mar 2019,Abr-Jun 2019,Jul-Sep 2019,Oct-Dic 2019,Ene-Mar 2020,Abr-Jun 2020,Jul-Sep 2020,Oct-Dic 2020,Ene-Mar 2021,Abr-Jun 2021,Jul-Sep 2021,Oct-Dic 2021,Ene-Mar 2022,Abr-Jun 2022,Jul-Sep 2022,Oct-Dic 2022,Ene-Mar 2023,Abr-Jun 2023,Jul-Sep 2023,Oct-Dic 2023,Ene-Mar 2024,Abr-Jun 2024
  ⚬ San Felipe Teotlalcingo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001114,0.014608,0.023875,0.041142,0.027254,0.018514,0.008011,0.010512,0.031327,0.021246,0.012815,0.056707,0.058546,0.075991,0.076467,0.122602,0.010125,0.008081,0.005764,0.006336,0.008801,0.011348,0.012205,0.015326
  ⚬ San Felipe Tepatlán,0.002092,0.001797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146,0.000292,0.000238,0.001199,0.002306,0.000486,0.000217,0.000367,0.000242,0,0.010366,0.002245,0.000925,0.004276,0.004525,0.013234,0.023014,0.03138,0,0,0,0,0,0,0,0
  ⚬ San Gabriel Chilac,0.748929,0.845832,0.691209,0.616568,0.979221,1.110407,1.194948,1.141837,1.081658,1.039484,1.184124,1.213714,1.149214,1.294102,1.279504,1.354873,1.634121,1.664279,1.753132,1.852316,1.63983,1.951425,2.097726,2.217228,1.912415,2.227478,2.414256,2.380543,2.12495,1.933651,5.597356,3.048772,3.023966,3.753107,4.130478,4.298268,3.444182,4.16707,4.834627,4.885176,4.385718,5.312207,5.725063,5.923704,5.528304,6.63162
  ⚬ San Gregorio Atzompa,0.011976,0.025344,0.021485,0.002449,0.003917,0.019026,0.017484,0.013698,0.005376,0.001911,0.004767,0.004385,0,0.000548,0.005767,0.015484,0.015137,0.01674,0.017347,0.018808,0.01781,0.020069,0.012834,0.000138,0.000188,0.006074,0.003795,0.008732,0.030468,0.008067,0.032771,0.020068,0.020072,0.036483,0.044123,0.063618,0.073918,0.090248,0.017845,0.015889,0.008003,0.010366,0.009523,0.013211,0.011187,0.011082
  ⚬ San Jerónimo Tecuanipan,0,0,0,0.000026,0.000015,0.000045,0.000033,0.001539,0.002261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003774,0.009605,0.022666,0.044867,0.014266,0.041167,0.029638,0.020275,0.056957,0.030674,0.036123,0.03038,0.053956,0,0,0,0,0,0,0,0
  ⚬ San Jerónimo Xayacatlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000741,0,0,0,0,0,0,0.000486,0.000976,0.002393,0.003841,0.001881,0.007789,0.012699,0.077359,0.009692,0.002143,0.019618,0.028618,0.016902,0.028765,0.024785,0.033456,0.028354,0.025133,0,0,0,0,0,0,0,0
  ⚬ San José Chiapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013001,0.006416,0.010975,0.008253,0.003696,0.013531,0.010712,0.007389,0.021956,0.014359,0.02489,0.02599,0.028905,0.017498,0.021856,0.001254,0.001,0.001015,0.000616,0.000721,0.00131
  ⚬ San José Miahuatlán,1.17124,1.1577,0.922062,0.638245,0.695186,0.673839,0.521786,0.537912,0.606701,0.558851,0.603551,0.524018,0.500264,0.473853,0.423723,0.447136,0.602468,0.707153,0.672683,0.553601,0.553279,0.649557,0.619712,0.681711,0.655386,0.749259,0.653099,0.452435,0.52576,0.343054,0.498288,0.430932,0.239994,0.762943,0.645547,0.657807,0.591702,0.661955,0.43419,0.425312,0.4667,0.542444,0.626235,0.627758,0.599567,0.628464
  ⚬ San Juan Atenco,0.002374,0.003835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009961,0.004113,0.001286,0.000378,0.002667,0.019349,0.007964,0.023546,0.013411,0.025417,0.026029,0.018129,0.048449,0.057503,0.068702,0.046079,0.092707,0.02324,0.015742,0,0,0,0,0,0
  ⚬ San Juan Atzompa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000887,0.000994,0,0,0,0.000088,0,0.000102,0.000653,0.001381,0.002889,0.005178,0.007495,0.007374,0.0182,0.006818,0,0,0,0.002844,0,0,0,0
  ⚬ San Martín Texmelucan,15.489917,18.429866,18.92345,17.958213,16.026736,18.448836,18.448242,17.182592,15.141082,16.037083,17.953926,16.034095,14.915535,17.630925,17.871465,16.532045,16.224386,18.448798,18.671146,17.677915,15.203859,18.932564,18.741915,17.782651,15.040939,18.427122,18.882183,16.982676,14.027238,13.962804,18.374883,16.466686,15.766712,19.914249,20.724645,21.947385,20.180746,25.232815,28.084057,27.432745,24.376163,29.42684,29.396429,24.958258,21.407481,27.197605
  ⚬ San Martín Totoltepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005966,0.001351,0.000138,0.000294,0.0005,0.000598,0.003731,0.003201,0.010291,0.012212,0.012927,0,0.019489,0.030524,0.05488,0.020718,0,0,0.000001
  ⚬ San Matías Tlalancaleca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146,0.00073,0.000919,0.001694,0.004526,0.007348,0.011432,0.032874,0.037011,0.015932,0.050042,0.060985,0.043466,0.100052,0.086669,0.105807,0.144,0.170323,0.000516,0.001193,0,0.000423,0,0,0,0
  ⚬ San Miguel Ixitlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000911,0,0,0.001681,0,0.002058,0,0,0.000051,0,0,0.000053,0,0,0,0,0,0,0,0
  ⚬ San Miguel Xoxtla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000503,0.001214,0.002528,0.002311,0.003474,0.009823,0.00696,0.007297,0.026483,0.026817,0.027592,0.055687,0.070672,0.079381,0.072852,0.08287,0.025627,0.03347,0.035143,0.0417,0.02956,0.035514,0.037385,0.035937
  ⚬ San Nicolás Buenos Aires,0.000147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079,0.000985,0,0,0.003864,0.016377,0.013807,0.055783,0.030014,0.013252,0.05942,0.036268,0.034211,0.05105,0.059754,0.084024,0.071635,0.106676,0.014513,0.021757,0.000512,0,0,0,0,0
  ⚬ San Nicolás de los Ranchos,1.817855,2.138659,2.016715,1.950984,1.814009,2.017078,2.145004,2.039035,1.804344,1.820513,2.160819,1.991137,1.959331,2.290555,2.15824,2.318058,2.331216,2.460372,2.490779,2.4188,2.08004,2.622068,2.29772,2.359558,2.029158,2.363911,2.348761,2.246201,2.320457,1.769624,1.863688,1.910184,1.016042,1.165255,1.338177,1.050723,1.224659,1.716295,1.623525,1.523948,1.317727,1.378693,1.415453,1.301152,1.084265,1.495715
  ⚬ San Pablo Anicano,0,0,0,0,0,0,0,0,0.037752,0.090122,0.102972,0.117979,0.111758,0.127699,0.108833,0.156504,0.136089,0.169465,0.156317,0.167018,0.156596,0.160369,0.166763,0.210171,0.213397,0.2941,0.245672,0.274691,0.260002,0.312548,0.426031,0.426115,0.287665,0.582598,0.64503,0.717434,0.558575,0.644413,0.62543,0.635423,0.535486,0.659731,0.668607,0.623293,0.588569,0.684005
  ⚬ San Pedro Cholula,6.132858,7.707406,9.492392,14.064165,13.248653,14.455075,14.964029,14.08804,13.243672,12.746256,14.075021,13.627768,13.719368,14.625768,14.107242,14.08389,14.079226,14.909648,14.379785,14.134582,13.112433,15.256044,14.200954,14.513154,13.617886,14.680681,14.554861,13.614015,12.978479,10.195213,10.662646,14.902113,12.446454,13.578145,13.799964,15.691552,14.431055,16.01795,16.444346,16.833878,16.78664,18.906239,18.667463,17.786289,16.340336,17.853254
  ⚬ San Pedro Yeloixtlahuaca,0.208348,0.304756,0.27791,0.296388,0.287281,0.366831,0.244703,0.366209,0.311621,0.326896,0.319905,0.350778,0.307942,0.35417,0.233017,0.366126,0.303097,0.419777,0.372663,0.390331,0.33291,0.365776,0.326073,0.387195,0.367777,0.485147,0.472825,0.510744,0.471554,0.468033,0.50728,0.508056,0.230313,0.721476,0.701731,0.88088,0.77745,0.851253,0.83284,0.855706,0.69617,0.849796,0.803671,0.787759,0.713831,0.803915
  ⚬ San Salvador el Seco,0.59469,0.64973,0.610644,0.462426,0.656637,0.893985,0.884377,0.885365,0.857817,0.847384,1.007965,0.857126,0.956044,1.225523,1.248058,1.1407,1.247565,1.51818,1.547368,1.4826,1.428508,2.071788,1.572934,1.544965,1.433869,1.720088,1.646166,1.467024,1.449917,1.725973,4.229305,1.75613,1.867695,2.29556,2.327852,2.30651,2.113837,2.751155,2.936363,2.952045,2.656043,3.263403,3.456495,3.172004,2.800331,3.608484
  ⚬ San Salvador el Verde,0.000621,0.011087,0,0,0,0,0,0,0.000839,0.000186,0.000907,0,0,0,0,0.001389,0.006884,0.007093,0.004226,0.004453,0.004784,0.009056,0.015898,0.019304,0.015308,0.024615,0.041259,0.071595,0.074847,0.042526,0.102444,0.101122,0.307561,0.195063,0.196735,0.233783,0.233973,0.29536,0.048757,0.050924,0.040072,0.05408,0.054298,0.052018,0.048639,0.039856
  ⚬ San Salvador Huixcolotla,0.011903,0.030522,0.019961,0.140059,0.012443,0.026939,0.033078,0.026907,0.01674,0.019454,0.015174,0.02384,0.016335,0.021622,0.012567,0.011176,0.015047,0.014662,0.020622,0.014136,0.01648,0.024348,0.022799,0.027346,0.015296,0.02305,0.035625,0.034933,0.031505,0.004347,0.039097,0.023059,0.028012,0.047953,0.064288,0.064624,0.04605,0.065602,0.005039,0.006977,0.008645,0.014716,0.014364,0.014876,0.018107,0.023827
  ⚬ San Sebastián Tlacotepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000039,0,0.020129,0.000407,0,0.002116,0.001572,0,0.000912,0.000484,0.006313,0.011605,0.013589,0,0,0,0,0,0.000602,0,0
  ⚬ Santa Catarina Tlaltempan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000435,0,0.001497,0.001448,0.001026,0.00027,0.004325,0.000347,0.000716,0.000103,0.007913,0.007981,0.006124,0.0054,0,0,0,0,0,0,0,0
  ⚬ Santa Inés Ahuatempan,0.10635,0.127858,0.063771,0.067668,0.103527,0.136414,0.092825,0.136191,0.135969,0.146135,0.149567,0.160045,0.14615,0.176428,0.188542,0.188856,0.18225,0.213055,0.197733,0.186745,0.167771,0.191233,0.159561,0.181268,0.167184,0.219545,0.20203,0.199162,0.17645,0.163812,0.207772,0.223683,0.2162,0.284142,0.252804,0.298903,0.292027,0.353931,0.179232,0.164731,0.149655,0.180629,0.16016,0.157511,0.10996,0.1333
  ⚬ Santa Isabel Cholula,0,0,0,0.000327,0.000564,0.000848,0.000297,0.000431,0.000304,0.000291,0.000269,0.000849,0.00075,0.000577,0.000772,0.001189,0.001123,0.000822,0.00123,0.000761,0.000754,0.001724,0.005122,0.004267,0.004218,0.007947,0.011721,0.012827,0.017934,0.00767,0.034024,0.028156,0.021962,0.049382,0.031289,0.056347,0.049569,0.076301,0.000699,0.001675,0.002554,0.004188,0.005585,0.006502,0.005748,0.007675
  ⚬ Santiago Miahuatlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271,0.000114,0,0,0.003213,0.010026,0.022772,0.010126,0.011742,0.037498,0.016442,0.064369,0.064412,0.064164,0.1456,0.115006,0.104464,0.14254,0.161901,0.012316,0.011501,0.045656,0.025791,0.03624,0.028195,0.027506,0.039269
  ⚬ Santo Tomás Hueyotlipan,0.039831,0.050586,0.024654,0.0012,0.000788,0.000488,0.000174,0,0.000563,0,0,0,0.007499,0,0,0,0,0,0,0,0,0,0,0.00005,0.000908,0.001735,0.008899,0.029018,0.011694,0.00262,0.034746,0.024409,0.141505,0.052536,0.075026,0.099048,0.084824,0.111558,0,0.000161,0.000164,0,0.00005,0,0,0
  ⚬ Soltepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000005,0.000056,0,0,0,0.001885,0.001266,0.005204,0.001643,0.001813,0.021379,0.01216,0.029076,0.089216,0.03293,0.098425,0.068303,0.058244,0.137927,0.153541,0.162817,0.200853,0.287855,0.066133,0.094477,0.001665,0,0,0,0,0
  ⚬ Tecali de Herrera,0.22951,0.303608,0.275954,0.202685,0.260435,0.371541,0.318575,0.330912,0.339774,0.236013,0.301703,0.329816,0.250613,0.337634,0.356712,0.329176,0.367127,0.412156,0.419192,0.409349,0.334208,0.428132,0.415679,0.358586,0.30519,0.375511,0.358472,0.351618,0.349083,0.363874,0.483416,0.442822,0.443537,0.598234,0.562003,0.502821,0.506656,0.652406,0.326523,0.239018,0.05178,0.069587,0.05987,0.118438,0.085528,0.132554
  ⚬ Tecamachalco,11.170206,11.762251,11.632224,12.425687,12.031792,13.470939,12.228832,12.408692,11.714327,10.656974,11.780038,10.424311,10.827514,12.236872,12.088274,12.231497,12.783239,13.857438,13.748076,13.852375,12.715556,15.594007,14.195673,15.054941,13.42312,15.184784,15.040799,13.960332,13.635349,13.145686,12.026575,14.212314,14.165667,16.833666,16.860415,18.523652,17.415482,21.852085,23.462448,23.728261,22.932176,26.786628,26.291642,25.599393,23.382964,29.193503
  ⚬ Tecomatlán,0.792034,0.879806,0.705672,0.735268,0.938401,0.991042,0.662896,0.994357,0.984265,0.900285,0.989388,1.041505,1.10753,1.243428,1.124072,1.189329,1.469523,1.56491,1.562639,1.631024,1.711352,1.893833,1.886768,2.064987,2.085298,2.368562,2.375961,2.245004,2.575511,1.945426,1.972806,2.112519,1.524587,3.790137,3.547787,3.887454,3.918377,4.219006,4.062776,4.092503,4.545393,4.503342,4.582206,4.394064,4.419918,4.447494
  ⚬ Tehuacán,16.742442,23.049352,22.357187,22.240216,21.235973,23.647659,22.697696,22.744232,21.873053,21.744551,24.532524,22.745812,23.428388,24.808502,24.318764,24.665475,24.178695,25.879539,25.760233,25.958854,23.453367,27.887018,27.628321,27.912127,25.069195,30.290708,30.479853,28.863503,25.104898,21.719867,27.187376,27.000383,27.452785,31.375134,34.181722,37.786611,39.676837,49.870047,56.749739,57.502286,56.25692,71.684361,75.377578,66.948423,61.010965,75.930992
  ⚬ Tehuitzingo,4.297482,4.648501,4.067397,4.147394,4.352887,4.191759,4.576026,4.892159,4.927089,4.323746,5.094517,5.405948,5.617704,5.482926,5.462046,5.970295,6.100962,5.974815,5.815485,6.363868,6.323405,7.03451,6.446972,6.575065,6.784204,7.14593,7.011193,7.195224,8.139013,6.607627,6.615128,6.618811,3.617656,9.680572,9.836491,10.356761,10.383306,11.20783,10.64078,11.062901,10.823933,10.788168,10.888244,11.133899,11.105184,11.503473
  ⚬ Tenampulco,0.385232,0.492591,0.386874,0.32996,0.34344,0.413292,0.331298,0.287942,0.28668,0.301021,0.342023,0.270571,0.27926,0.308257,0.330368,0.27225,0.336302,0.318912,0.317364,0.276395,0.250161,0.370448,0.260222,0.273482,0.236393,0.267292,0.268807,0.254448,0.235031,0.293194,0.321141,0.303142,0.32357,0.36713,0.402269,0.351162,0.326765,0.424199,0.451449,0.383047,0.34634,0.416858,0.468815,0.339526,0.373786,0.471114
  ⚬ Teopantlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003259,0.011907,0.014563,0.003265,0.011016,0.007225,0.007836,0.016694,0.019221,0.027275,0.033648,0.028847,0,0,0,0,0,0,0,0
  ⚬ Teotlalco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001024,0.004259,0.002822,0.004568,0.004486,0.020573,0.020129,0.012727,0.031814,0.030722,0.0774,0.040223,0.032072,0.10548,0.059314,0.089681,0.073259,0.082972,0,0,0,0,0,0,0,0
  ⚬ Tepanco de López,0.000019,0,0,0,0,0,0,0.00115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434,0.000824,0.007249,0.015697,0.034436,0.056044,0.032681,0.073827,0.041426,0.174951,0.144948,0.168244,0.317852,0.343901,0.412086,0.390596,0.606394,0.026149,0.032369,0.010569,0.016276,0.015049,0.017217,0.017841,0.026364
  ⚬ Tepango de Rodríguez,0.0967,0.134078,0.110821,0.171163,0.104719,0.118625,0.134542,0.121038,0.122153,0.12585,0.1503,0.144715,0.133746,0.195403,0.15027,0.174531,0.163944,0.150482,0.144813,0.131944,0.125144,0.140335,0.135261,0.149365,0.13394,0.151999,0.131636,0.095073,0.112388,0.117128,0.126148,0.123675,0.139522,0.188263,0.15905,0.129536,0.123395,0.134754,0.137806,0.111727,0.002587,0,0,0,0,0
  ⚬ Tepatlaxco de Hidalgo,0.574448,0.589221,0.564108,0.571836,0.552257,0.577824,0.571087,0.593743,0.552034,0.50779,0.599123,0.573563,0.617956,0.626896,0.619357,0.65075,0.661082,0.667638,0.671557,0.669931,0.591568,0.741381,0.663875,0.671967,0.681364,0.674554,0.694341,0.639128,0.680788,0.642721,0.812229,0.878839,0.847029,1.007534,1.068471,1.116513,0.974274,1.038889,0.947137,0.886102,0.782624,0.764625,0.779094,0.726657,0.725712,0.838006
  ⚬ Tepeaca,9.582266,9.534091,9.285254,9.636279,8.935563,9.89666,9.751568,9.455842,9.003403,9.022079,10.137459,9.31858,8.967025,9.743054,9.837134,9.669859,9.715397,10.291067,10.849111,10.472252,9.891076,12.127788,11.411119,11.618335,10.574515,11.843098,11.016717,10.40169,10.644075,10.264027,12.083257,11.946064,13.685558,14.571673,15.361515,15.52042,14.024037,15.589723,17.285131,17.817909,16.038397,17.475392,18.545131,15.289376,13.600289,16.340438
  ⚬ Tepemaxalco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000307,0.001509,0.000912,0.003077,0.001947,0.001289,0.002828,0.001382,0.001801,0.010197,0.008857,0,0,0,0,0,0,0,0
  ⚬ Tepeojuma,0.415835,0.469463,0.354681,0.333357,0.303075,0.329878,0.2896,0.190684,0.17049,0.59256,0.852489,0.935397,0.608003,0.646722,0.694529,0.748476,0.784167,0.919505,0.940741,0.882966,0.933299,1.065293,0.978182,1.136664,1.098637,1.283077,1.116073,1.259084,1.291227,1.267506,1.626323,1.692304,1.092428,2.390543,2.418626,2.705539,2.466122,2.849588,2.639775,2.660339,2.644254,2.862557,2.97727,3.191138,2.805908,2.925954
  ⚬ Tepetzintla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000092,0.003009,0.016034,0.005705,0.00402,0.002396,0.011211,0.007891,0.006356,0.015028,0.018902,0.033553,0.019527,0.041161,0,0,0,0,0,0,0,0
  ⚬ Tepexco,0,0,0,0,0,0,0,0,0.031229,0,0,0.001259,0.006332,0.015998,0.030344,0.045287,0.05059,0.06791,0.070558,0.069985,0.050554,0.062276,0.059851,0.068911,0.077505,0.098788,0.103892,0.134165,0.118891,0.135453,0.208152,0.232192,0.779197,0.517963,0.621033,1.40802,0.751465,0.824673,0.82062,0.963678,0.858958,0.999555,1.029624,1.104106,0.987743,1.18748
  ⚬ Tepexi de Rodríguez,3.947101,4.730251,4.592421,4.292759,4.234426,4.815882,5.105877,4.740387,4.540726,4.437279,5.226358,4.912301,4.982737,5.522748,5.40746,5.864612,5.74999,6.319394,6.353858,6.602907,6.276021,7.851391,7.239038,7.515335,6.759953,7.511732,8.062273,8.122069,8.006446,8.568667,7.647816,11.595113,10.332064,12.553673,13.223156,14.85632,13.195188,15.21165,16.634228,16.594881,15.136109,17.332556,18.405875,18.035928,15.612791,19.464744
  ⚬ Tepeyahualco,0,0,0,0.005079,0.007814,0.010649,0.006295,0.011976,0.012493,0.009681,0.015758,0.016376,0.015814,0.017862,0.012475,0.014556,0.019675,0.017282,0.018855,0.018921,0.026077,0.040924,0.057367,0.053519,0.057627,0.070168,0.091055,0.115372,0.091597,0.079848,0.151903,0.144069,0.178947,0.183212,0.191223,0.196071,0.206229,0.231509,0.149064,0.142415,0.106902,0.111022,0.022263,0.000329,0.005484,0.014736
  ⚬ Tepeyahualco de Cuauhtémoc,0.08212,0.094218,0.088726,0.090266,0.088941,0.103339,0.0799,0.115264,0.122155,0.093286,0.13276,0.124199,0.129494,0.152275,0.135439,0.15898,0.218068,0.178591,0.201645,0.196666,0.236973,0.263657,0.234813,0.277759,0.282003,0.290041,0.343784,0.331729,0.34461,0.331693,0.523465,0.473008,0.445907,0.558542,0.584732,0.631046,0.607069,0.698163,0.601154,0.567087,0.496534,0.507179,0.086017,0,0.048606,0.150277
  ⚬ Tetela de Ocampo,0.762886,0.890221,0.87129,0.834368,0.708837,0.856659,0.831711,0.789912,0.635689,0.648904,0.811898,0.768401,0.692181,0.837491,0.958861,0.904893,0.937681,1.009234,1.072915,1.053836,0.920867,1.224792,1.224383,1.118975,0.982973,1.255024,1.406606,1.224401,1.013307,0.825576,0.995086,0.870026,0.685253,0.779099,0.80931,0.803542,0.627581,0.911163,0.782173,0.695386,0.57679,0.67941,0.781793,0.67534,0.540831,0.744767
  ⚬ Teteles de Avila Castillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001756,0.001376,0.001838,0.001435,0.005334,0.006169,0.005648,0.030796,0.024417,0.006278,0.038269,0.02734,0.027635,0.041554,0.052692,0.060883,0.083275,0.088326,0.000652,0.000841,0.000617,0.002519,0.002798,0.003339,0.001422,0.001481
  ⚬ Teziutlán,7.769418,8.243997,8.664889,7.951509,7.554324,8.334152,8.21096,7.433143,6.987483,7.298868,9.068217,7.759099,8.257651,9.36226,9.560908,8.92124,9.217092,9.74211,10.11436,9.44007,8.192777,10.946287,10.741828,10.212958,8.691347,10.394904,12.34333,10.045347,9.836513,8.305663,9.54669,9.895339,9.868874,12.877442,14.590422,14.500434,13.206893,17.028059,20.087139,18.485944,18.103053,22.128751,24.034457,20.280189,18.38376,23.609324
  ⚬ Tianguismanalco,0.088981,0.09328,0.068887,0.068589,0.068005,0.071647,0.03889,0.052726,0.044376,0.041488,0.045676,0.045307,0.041525,0.05282,0.041677,0.04969,0.050367,0.048585,0.044727,0.039587,0.045332,0.043918,0.048999,0.050408,0.041207,0.061299,0.051048,0.06479,0.070651,0.032925,0.050408,0.070204,0.09963,0.284101,0.301671,0.334362,0.273238,0.367414,0.276456,0.150965,0.423801,1.098387,0.764891,0.607719,0.555467,0.360023
  ⚬ Tilapa,0,0,0,0,0,0,0,0,0,0,0,0,0.001493,0,0,0,0,0,0,0,0,0,0,0.000096,0.004885,0.008951,0.013725,0.038785,0.065176,0.021666,0.07351,0.065657,0.043698,0.090205,0.117681,0.170922,0.159652,0.182426,0,0,0.004301,0.003338,0.011112,0.002344,0,0
  ⚬ Tlachichuca,0.693869,0.91558,0.757999,0.831735,0.767604,1.006999,0.993451,1.018688,0.865072,1.041174,1.086525,1.042863,0.985787,1.135557,1.112641,1.208148,1.36508,1.447353,1.54196,1.716731,1.621676,1.947673,2.016667,2.14066,2.027129,2.412599,2.497892,2.550082,2.455539,2.188509,2.883822,2.82367,2.630708,3.569988,3.884719,4.314154,4.108827,5.20516,5.31697,5.92417,5.561264,6.521807,4.984437,4.590426,4.250352,5.303141
  ⚬ Tlacotepec de Benito Juárez,3.081164,3.73625,3.148783,2.499626,3.271472,3.723601,3.308275,3.606499,3.754323,3.797082,4.484526,4.410076,4.281547,5.226696,4.901228,4.926422,5.806767,6.547938,6.568118,6.906587,6.250178,7.617414,7.614899,7.616628,7.232236,8.685549,8.772619,8.479925,8.757439,8.976689,8.871128,10.471784,10.82478,14.124427,14.345892,15.224658,14.386706,17.568218,18.094939,18.086322,16.558771,19.793684,20.021813,19.466004,16.953206,21.481366
  ⚬ Tlacuilotepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001859,0,0,0,0,0,0.001536,0.006391,0.004918,0.003773,0.016195,0.033275,0.034417,0.026608,0.013393,0.044071,0.02865,0.03578,0.07348,0.092808,0.098791,0.116731,0.143631,0.020955,0.010548,0.011677,0.00993,0.006766,0.013293,0.010197,0.007523
  ⚬ Tlahuapan,0.002042,0.00331,0.000142,0.00001,0.000113,0.000087,0.000059,0.000012,0.00045,0,0.000296,0.000501,0.000144,0.000557,0.001255,0.000932,0.000534,0.000058,0,0,0.000873,0.002676,0.004672,0.005166,0.015204,0.01761,0.039796,0.10337,0.051627,0.022008,0.134134,0.146341,0.077696,0.190613,0.260869,0.299549,0.27913,0.469078,0.004829,0.007697,0.007987,0.015298,0.014136,0.01234,0.011247,0.012764
  ⚬ Tlaltenango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000097,0,0.000172,0.00015,0.002145,0.00112,0.034469,0.012477,0.003749,0.01236,0.010779,0.009749,0.023422,0.032056,0.291832,0.368725,0.062666,0,0,0.037683,0,0,0,0,0
  ⚬ Tlanepantla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000389,0,0,0,0,0.000249,0.000103,0,0,0,0,0.001398,0.013284,0.009542,0.007642,0.004661,0.010659,0.008359,0.004502,0.00938,0.016421,0.01308,0.01065,0.029837,0,0,0,0,0,0,0,0
  ⚬ Tlaola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034,0,0.001225,0.002722,0.007556,0.009584,0.023528,0.036077,0.053451,0.013214,0.066747,0.040299,0.044701,0.071151,0.101507,0.13113,0.135257,0.222209,0,0,0,0,0,0,0,0
  ⚬ Tlapacoya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000269,0.003348,0.001713,0.015049,0.021172,0.026067,0.017059,0.024739,0.036103,0.009074,0.027046,0.047903,0.297889,0.085335,0.110915,0.122992,0.170152,0.272243,0.089027,0.106502,0.112679,0.154873,0.177193,0.147395,0.136961,0.145789
  ⚬ Tlapanalá,0.759832,0.867815,0.746719,0.591555,0.537077,0.32709,0.096708,0.131664,0.117763,0.11315,0.100678,0.117965,0.127595,0.155645,0.161955,0.172647,0.191758,0.207033,0.24193,0.264107,0.254996,0.250438,0.163206,0.191998,0.202752,0.231738,0.213526,0.20075,0.147697,0.076924,0.178675,0.397806,0.758133,1.232961,1.35768,1.681592,1.651995,2.102423,2.078122,2.251263,2.789513,4.106915,4.08134,3.946476,3.776026,4.227021
  ⚬ Tlatlauquitepec,4.813303,4.744304,4.937977,5.253764,5.395533,5.604753,5.183447,5.318683,5.089744,4.451326,3.90171,3.462621,3.792642,4.177728,4.184956,3.978031,4.176254,4.395878,4.387991,4.181949,4.023504,5.001468,4.782871,4.831829,4.416325,5.123411,4.852138,4.169995,4.306021,4.641209,5.082601,4.782796,4.485623,5.57346,5.895343,6.296483,5.763803,6.655429,7.670675,7.804567,7.484937,9.099161,9.375979,8.560492,7.90662,9.636418
  ⚬ Tlaxco,0,0,0,0,0,0,0,0,0,0.000416,0.000175,0,0,0,0,0,0,0,0.000659,0.001101,0.001438,0.003855,0.000366,0.000765,0.000672,0.000355,0.00985,0.029609,0.012977,0.003513,0.010149,0.018265,0.011428,0.027794,0.011548,0.008134,0.019664,0.038092,0,0,0,0,0,0,0,0
